D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\center_2021_06_11_23_51_58_008.jpg,D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\left_2021_06_11_23_51_58_008.jpg,D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\right_2021_06_11_23_51_58_008.jpg,-0.05,1,0,30.18982
D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\center_2021_06_11_23_51_58_076.jpg,D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\left_2021_06_11_23_51_58_076.jpg,D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\right_2021_06_11_23_51_58_076.jpg,-0.2,1,0,30.17966
D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\center_2021_06_11_23_51_58_144.jpg,D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\left_2021_06_11_23_51_58_144.jpg,D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\right_2021_06_11_23_51_58_144.jpg,0,1,0,30.18912
D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\center_2021_06_11_23_51_58_212.jpg,D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\left_2021_06_11_23_51_58_212.jpg,D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\right_2021_06_11_23_51_58_212.jpg,0,1,0,30.19058
D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\center_2021_06_11_23_51_58_281.jpg,D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\left_2021_06_11_23_51_58_281.jpg,D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\right_2021_06_11_23_51_58_281.jpg,0,1,0,30.19058
D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\center_2021_06_11_23_51_58_351.jpg,D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\left_2021_06_11_23_51_58_351.jpg,D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\right_2021_06_11_23_51_58_351.jpg,-0.2,1,0,30.18063
D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\center_2021_06_11_23_51_58_419.jpg,D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\left_2021_06_11_23_51_58_419.jpg,D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\right_2021_06_11_23_51_58_419.jpg,0,1,0,30.18637
D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\center_2021_06_11_23_51_58_487.jpg,D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\left_2021_06_11_23_51_58_487.jpg,D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\right_2021_06_11_23_51_58_487.jpg,0,1,0,30.18988
D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\center_2021_06_11_23_51_58_556.jpg,D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\left_2021_06_11_23_51_58_556.jpg,D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\right_2021_06_11_23_51_58_556.jpg,0,1,0,30.19028
D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\center_2021_06_11_23_51_58_623.jpg,D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\left_2021_06_11_23_51_58_623.jpg,D:\Github\Autonomous-Car-CNN-Model\beta_simulator_windows\11 juni\IMG\right_2021_06_11_23_51_58_623.jpg,-0.05,1,0,30.19069
