C:\Users\2E64AEB8448F\Desktop\IMG\center_2021_06_26_00_53_12_823.jpg,C:\Users\2E64AEB8448F\Desktop\IMG\left_2021_06_26_00_53_12_823.jpg,C:\Users\2E64AEB8448F\Desktop\IMG\right_2021_06_26_00_53_12_823.jpg,0,1,0,8.019022
C:\Users\2E64AEB8448F\Desktop\IMG\center_2021_06_26_00_53_12_893.jpg,C:\Users\2E64AEB8448F\Desktop\IMG\left_2021_06_26_00_53_12_893.jpg,C:\Users\2E64AEB8448F\Desktop\IMG\right_2021_06_26_00_53_12_893.jpg,-0.05,1,0,8.912049
C:\Users\2E64AEB8448F\Desktop\IMG\center_2021_06_26_00_53_12_963.jpg,C:\Users\2E64AEB8448F\Desktop\IMG\left_2021_06_26_00_53_12_963.jpg,C:\Users\2E64AEB8448F\Desktop\IMG\right_2021_06_26_00_53_12_963.jpg,-0.25,1,0,9.795591
C:\Users\2E64AEB8448F\Desktop\IMG\center_2021_06_26_00_53_13_030.jpg,C:\Users\2E64AEB8448F\Desktop\IMG\left_2021_06_26_00_53_13_030.jpg,C:\Users\2E64AEB8448F\Desktop\IMG\right_2021_06_26_00_53_13_030.jpg,-0.4,1,0,10.43269
C:\Users\2E64AEB8448F\Desktop\IMG\center_2021_06_26_00_53_13_097.jpg,C:\Users\2E64AEB8448F\Desktop\IMG\left_2021_06_26_00_53_13_097.jpg,C:\Users\2E64AEB8448F\Desktop\IMG\right_2021_06_26_00_53_13_097.jpg,-0.5500001,1,0,11.04663
C:\Users\2E64AEB8448F\Desktop\IMG\center_2021_06_26_00_53_13_169.jpg,C:\Users\2E64AEB8448F\Desktop\IMG\left_2021_06_26_00_53_13_169.jpg,C:\Users\2E64AEB8448F\Desktop\IMG\right_2021_06_26_00_53_13_169.jpg,-0.7500002,1,0,11.66155
C:\Users\2E64AEB8448F\Desktop\IMG\center_2021_06_26_00_53_13_240.jpg,C:\Users\2E64AEB8448F\Desktop\IMG\left_2021_06_26_00_53_13_240.jpg,C:\Users\2E64AEB8448F\Desktop\IMG\right_2021_06_26_00_53_13_240.jpg,0,1,0,12.45685
C:\Users\2E64AEB8448F\Desktop\IMG\center_2021_06_26_00_53_13_308.jpg,C:\Users\2E64AEB8448F\Desktop\IMG\left_2021_06_26_00_53_13_308.jpg,C:\Users\2E64AEB8448F\Desktop\IMG\right_2021_06_26_00_53_13_308.jpg,-0.05,1,0,13.28403
C:\Users\2E64AEB8448F\Desktop\IMG\center_2021_06_26_00_53_13_377.jpg,C:\Users\2E64AEB8448F\Desktop\IMG\left_2021_06_26_00_53_13_377.jpg,C:\Users\2E64AEB8448F\Desktop\IMG\right_2021_06_26_00_53_13_377.jpg,-0.2,1,0,13.70989
C:\Users\2E64AEB8448F\Desktop\IMG\center_2021_06_26_00_53_13_448.jpg,C:\Users\2E64AEB8448F\Desktop\IMG\left_2021_06_26_00_53_13_448.jpg,C:\Users\2E64AEB8448F\Desktop\IMG\right_2021_06_26_00_53_13_448.jpg,-0.4,1,0,14.69423
