C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\center_2021_06_29_16_52_24_585.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\left_2021_06_29_16_52_24_585.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\right_2021_06_29_16_52_24_585.jpg,0,0.7489032,0,11.19427
C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\center_2021_06_29_16_52_24_652.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\left_2021_06_29_16_52_24_652.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\right_2021_06_29_16_52_24_652.jpg,-0.05,0.9900606,0,11.61543
C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\center_2021_06_29_16_52_24_719.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\left_2021_06_29_16_52_24_719.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\right_2021_06_29_16_52_24_719.jpg,-0.2,1,0,12.55494
C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\center_2021_06_29_16_52_24_787.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\left_2021_06_29_16_52_24_787.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\right_2021_06_29_16_52_24_787.jpg,-0.35,1,0,13.18486
C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\center_2021_06_29_16_52_24_855.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\left_2021_06_29_16_52_24_855.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\right_2021_06_29_16_52_24_855.jpg,-0.5500001,1,0,13.88238
C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\center_2021_06_29_16_52_24_926.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\left_2021_06_29_16_52_24_926.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\right_2021_06_29_16_52_24_926.jpg,-0.7,1,0,14.62888
C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\center_2021_06_29_16_52_24_993.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\left_2021_06_29_16_52_24_993.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\right_2021_06_29_16_52_24_993.jpg,-0.9000002,1,0,15.34586
C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\center_2021_06_29_16_52_25_063.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\left_2021_06_29_16_52_25_063.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\right_2021_06_29_16_52_25_063.jpg,-1,1,0,15.6734
C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\center_2021_06_29_16_52_25_131.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\left_2021_06_29_16_52_25_131.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\right_2021_06_29_16_52_25_131.jpg,0,1,0,16.2775
C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\center_2021_06_29_16_52_25_200.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\left_2021_06_29_16_52_25_200.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\right_2021_06_29_16_52_25_200.jpg,0,1,0,16.98357
C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\center_2021_06_29_16_52_25_269.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\left_2021_06_29_16_52_25_269.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\right_2021_06_29_16_52_25_269.jpg,-0.05,1,0,17.57155
C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\center_2021_06_29_16_52_25_339.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\left_2021_06_29_16_52_25_339.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\right_2021_06_29_16_52_25_339.jpg,-0.25,1,0,18.40229
C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\center_2021_06_29_16_52_25_408.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\left_2021_06_29_16_52_25_408.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\right_2021_06_29_16_52_25_408.jpg,-0.4,1,0,18.94324
C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\center_2021_06_29_16_52_25_475.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\left_2021_06_29_16_52_25_475.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\right_2021_06_29_16_52_25_475.jpg,0,1,0,19.70507
C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\center_2021_06_29_16_52_25_543.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\left_2021_06_29_16_52_25_543.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\right_2021_06_29_16_52_25_543.jpg,0,1,0,20.31562
C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\center_2021_06_29_16_52_25_614.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\left_2021_06_29_16_52_25_614.jpg,C:\Users\2E64AEB8448F\Desktop\2dan1putaran\IMG\right_2021_06_29_16_52_25_614.jpg,0,1,0,21.11773
