C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\center_2021_06_27_22_45_15_355.jpg,C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\left_2021_06_27_22_45_15_355.jpg,C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\right_2021_06_27_22_45_15_355.jpg,0,1,0,11.19776
C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\center_2021_06_27_22_45_15_428.jpg,C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\left_2021_06_27_22_45_15_428.jpg,C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\right_2021_06_27_22_45_15_428.jpg,0,1,0,11.69178
C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\center_2021_06_27_22_45_15_500.jpg,C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\left_2021_06_27_22_45_15_500.jpg,C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\right_2021_06_27_22_45_15_500.jpg,0,1,0,12.70168
C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\center_2021_06_27_22_45_15_569.jpg,C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\left_2021_06_27_22_45_15_569.jpg,C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\right_2021_06_27_22_45_15_569.jpg,0,1,0,13.37579
C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\center_2021_06_27_22_45_15_642.jpg,C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\left_2021_06_27_22_45_15_642.jpg,C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\right_2021_06_27_22_45_15_642.jpg,0,1,0,14.24831
C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\center_2021_06_27_22_45_15_711.jpg,C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\left_2021_06_27_22_45_15_711.jpg,C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\right_2021_06_27_22_45_15_711.jpg,0,1,0,14.86458
C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\center_2021_06_27_22_45_15_780.jpg,C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\left_2021_06_27_22_45_15_780.jpg,C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\right_2021_06_27_22_45_15_780.jpg,0,1,0,15.67716
C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\center_2021_06_27_22_45_15_851.jpg,C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\left_2021_06_27_22_45_15_851.jpg,C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\right_2021_06_27_22_45_15_851.jpg,0,1,0,16.38787
C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\center_2021_06_27_22_45_15_921.jpg,C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\left_2021_06_27_22_45_15_921.jpg,C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\right_2021_06_27_22_45_15_921.jpg,0,1,0,17.22144
C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\center_2021_06_27_22_45_15_991.jpg,C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\left_2021_06_27_22_45_15_991.jpg,C:\Users\2E64AEB8448F\Desktop\3putaran\IMG\right_2021_06_27_22_45_15_991.jpg,0,1,0,17.81388
